Date,Adj Close,Close,High,Low,Open,Volume,Ticker
2019-01-22,4563.31884765625,5600.0,5620.0,5450.0,5600.0,91907000,BBCA.JK
2019-01-23,4481.83203125,5500.0,5600.0,5475.0,5600.0,98512500,BBCA.JK
2019-01-24,4449.23681640625,5460.0,5485.0,5355.0,5430.0,106781000,BBCA.JK
2019-01-25,4481.83203125,5500.0,5520.0,5400.0,5400.0,68944000,BBCA.JK
2019-01-28,4477.75732421875,5495.0,5515.0,5475.0,5515.0,69704000,BBCA.JK
2019-01-29,4514.4267578125,5540.0,5550.0,5440.0,5445.0,77679000,BBCA.JK
2019-01-30,4498.12939453125,5520.0,5560.0,5495.0,5560.0,76285000,BBCA.JK
2019-01-31,4591.84033203125,5635.0,5640.0,5520.0,5520.0,135904500,BBCA.JK
2019-02-01,4591.84033203125,5635.0,5750.0,5560.0,5680.0,57719500,BBCA.JK
2019-02-04,4481.83203125,5500.0,5635.0,5500.0,5635.0,113846500,BBCA.JK
2019-02-05,4481.83203125,5500.0,5500.0,5500.0,5500.0,0,BBCA.JK
2019-02-06,4510.3525390625,5535.0,5540.0,5495.0,5500.0,121996500,BBCA.JK
2019-02-07,4506.27880859375,5530.0,5535.0,5505.0,5535.0,63697500,BBCA.JK
2019-02-08,4498.12939453125,5520.0,5535.0,5500.0,5530.0,65268500,BBCA.JK
2019-02-11,4477.75732421875,5495.0,5530.0,5460.0,5520.0,37639000,BBCA.JK
2019-02-12,4449.23681640625,5460.0,5530.0,5450.0,5530.0,95883500,BBCA.JK
2019-02-13,4416.6416015625,5420.0,5490.0,5410.0,5460.0,103115500,BBCA.JK
2019-02-14,4384.0478515625,5380.0,5405.0,5380.0,5405.0,108738500,BBCA.JK
2019-02-15,4367.7490234375,5360.0,5410.0,5335.0,5360.0,81340000,BBCA.JK
2019-02-18,4465.53369140625,5480.0,5500.0,5410.0,5410.0,62991000,BBCA.JK
